STATION,NAME,LATITUDE,LONGITUDE,ZIPCODE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
USC00306276,"ORIENT POINT STATE PARK, NY US",41.1321,-72.2584,11957,0.9,6/8/2020,0,64.5,73,56,,,,,,,,,,,
USC00304844,"LOCKPORT 4 E, NY US",43.18769,-78.60912,14067,185.9,6/8/2020,0,62.5,73,52,,,,,,,,,,,
USC00306538,"PERU 2 WSW, NY US",44.56551,-73.57042,12972,155.4,6/8/2020,0,62,73,51,,,,,,,,,,,
USC00302197,"DUNKIRK, NY US",42.4718,-79.33371,14048,192.3,6/8/2020,0,61,73,49,,,,,,,,,,,
USC00306047,"NORTH TONAWANDA, NY US",43.05734,-78.86171,14120,176.2,6/8/2020,0,60.5,73,48,,,,,,,,,,,
USC00309049,"WEBSTER 2 NE, NY US",43.2419,-77.3882,14580,83.8,6/8/2020,0,60.5,73,48,,,,,,,,,,,
USC00304207,"JAMESTOWN 4 ENE, NY US",42.11,-79.1591,14733,381,6/8/2020,0,59.5,73,46,,,,,,,,,,,
USC00306774,"PORT JERVIS, NY US",41.3891,-74.6905,12771,176.8,6/8/2020,0,59,73,45,,,,,,,,,,,
USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",44.93583,-74.84583,13662,65.2,6/8/2020,0,57.5,73,42,,,,,,,,,,,
USC00306747,"PORTLAND1 SW, NY US",42.3717,-79.4866,14769,246.3,6/8/2020,0,61,72,50,,,,,,,,,,,
USC00300443,"BATAVIA, NY US",43.02966,-78.16822,14020,278.3,6/8/2020,0,60.5,72,49,,,,,,,,,,,
USC00309047,"WAVERLY, NY US",42.00193,-76.52497,14892,243.8,6/8/2020,0,58,72,44,,,,,,,,,,,
USC00301752,"COOPERSTOWN, NY US",42.7166,-74.9266,13326,383.1,6/8/2020,0,57,72,42,,,,,,,,,,,
USW00094790,"WATERTOWN AIRPORT, NY US",43.98867,-76.02623,13634,96.9,6/8/2020,0,56.5,72,41,,,,,,,,,,,
USW00064758,"ITHACA 13 E, NY US",42.4401,-76.2462,13053,374.3,6/8/2020,0,56,72,40,,,,,,,,,,,
USC00309389,"WHITEHALL, NY US",43.5575,-73.4011,12832,36.3,6/8/2020,0,58.5,71,46,,,,,,,,,,,
USW00054773,"FULTON OSWEGO CO AIRPORT, NY US",43.34972,-76.38472,13069,144.8,6/8/2020,0,58,71,45,,,,,,,,,,,
USC00301974,"DANSVILLE, NY US",42.56477,-77.71762,14437,201.2,6/8/2020,0,58,71,45,,,,,,,,,,,
USC00301068,"BUSKIRK, NY US",42.9361,-73.43257,12028,152.1,6/8/2020,0,56,71,41,,,,,,,,,,,
USC00300063,"ALCOVE DAM, NY US",42.4697,-73.9267,12046,185,6/8/2020,0,60.5,70,51,,,,,,,,,,,
USC00301152,"CANANDAIGUA 3 S, NY US",42.84505,-77.28071,14424,219.5,6/8/2020,0,59.5,70,49,,,,,,,,,,,
USC00306525,"PERRYSBURG, NY US",42.4647,-79.003,14129,368.8,6/8/2020,0,59,70,48,,,,,,,,,,,
USC00301211,"CARMEL 4 N, NY US",41.4725,-73.655,10512,207.3,6/8/2020,0,58,70,46,,,,,,,,,,,
USC00306196,"OLEAN, NY US",42.0737,-78.4518,14760,432.8,6/8/2020,0,58,70,46,,,,,,,,,,,
USC00300343,"AVON, NY US",42.9203,-77.7557,14414,166.1,6/8/2020,0,58,70,46,,,,1,,,,,,,
USC00300085,"ALFRED, NY US",42.27985,-77.76643,14803,586.4,6/8/2020,0,57.5,70,45,,,,,,,,,,,
USC00308910,"WALES, NY US",42.7392,-78.5878,14139,345.9,6/8/2020,0,57.5,70,45,,,,,,,,,,,
USC00307210,"ROCK HILL 3 SW, NY US",41.5916,-74.6143,12775,387.1,6/8/2020,0,56.5,70,43,,,,,,,,,,,
USC00301664,"COLTON 2 N, NY US",44.5842,-74.9573,13676,176.8,6/8/2020,0,56,70,42,,,,,,,,,,,
USC00302454,"EAST SIDNEY, NY US",42.33278,-75.22982,13775,352,6/8/2020,0,55.5,70,41,,,,,,,,,,,
USC00306085,"NORWICH, NY US",42.5117,-75.5197,13815,301.4,6/8/2020,0,54.5,70,39,,,,,,,,,,,
USC00300183,"ANGELICA, NY US",42.3108,-78.023,14709,449.6,6/8/2020,0,54,70,38,,,,,,,,,,,
USC00300870,"BREWERTON LOCK 23, NY US",43.2386,-76.1964,13029,114.9,6/8/2020,0,52.5,70,35,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,12043,356.3,6/8/2020,0,52.5,70,35,,,,,,,,,,,
USC00300937,"BROCKPORT, NY US",43.216,-77.9529,14420,151.8,6/8/2020,0,62.5,69,56,,,,,,,,,,,
USC00303087,"FULTON, NY US",43.3049,-76.3938,13069,109.7,6/8/2020,0,59,69,49,,,,,,,,,,,
USC00309000,"WATERTOWN, NY US",43.9761,-75.8753,13601,151.5,6/8/2020,0,58.5,69,48,,1,,,,,,,,,
USC00300321,"AUBURN, NY US",42.9327,-76.5447,13021,234.7,6/8/2020,0,58,69,47,,,,,,,,,,,
USC00302574,"ELLENBURG DEPOT, NY US",44.913,-73.8223,12935,289.6,6/8/2020,0,57,69,45,,,,,,,,,,,
USC00303983,"HORNELL ALMOND DAM, NY US",42.3488,-77.7044,14843,403.9,6/8/2020,0,55.5,69,42,,,,,,,,,,,
USC00307705,"SHERBURNE, NY US",42.6773,-75.5066,13460,333.8,6/8/2020,0,55,69,41,,,,,,,,,,,
USC00301102,"CALLICOON CENTER, NY US",41.82737,-74.95065,12766,372.2,6/8/2020,0,54.5,69,40,,,,,,,,,,,
USC00301787,"CORNING, NY US",42.1341,-77.0691,14830,349.6,6/8/2020,0,54.5,69,40,,,,,,,,,,,
USC00308932,"WALTON 2, NY US",42.1847,-75.1455,13856,451.1,6/8/2020,0,53.5,69,38,,,,,,,,,,,
USC00305597,"MOUNT MORRIS 2 W, NY US",42.7313,-77.9054,14510,268.2,6/8/2020,0,58,68,48,,,,,,,,,,,
USC00300331,"AURORA RESEARCH FARM, NY US",42.7338,-76.6591,13026,253,6/8/2020,0,58,68,48,,,,,,,,,,,
USC00301625,"COLDEN 1 W, NY US",42.6472,-78.7111,14033,467.9,6/8/2020,0,58,68,48,,,,,,,,,,,
USC00304996,"MALONE, NY US",44.8418,-74.306,12953,267.6,6/8/2020,0,56.5,68,45,,,,,,,,,,,
USC00300093,"ALLEGANY STATE PARK, NY US",42.1003,-78.7497,14779,457.2,6/8/2020,0,56,68,44,,,,,,,,,,,
USC00309442,"WHITNEY POINT DAM, NY US",42.3419,-75.9653,13862,317,6/8/2020,0,56,68,44,,,,,,,,,,,
USC00304912,"LOWVILLE, NY US",43.7929,-75.4829,13367,263,6/8/2020,0,56,68,44,,,,,,,,,,,
USC00309072,"WELLSVILLE, NY US",42.1173,-77.9475,14895,460.2,6/8/2020,0,55,68,42,,,,,,,,,,,
USC00301110,"CAMDEN, NY US",43.3305,-75.8416,13316,176.8,6/8/2020,0,54,68,40,,,,,,,,,,,
USC00306314,"OSWEGO, NY US",43.44991,-76.53685,13126,98.8,6/8/2020,0,58.5,67,50,,,,,,,,,,,
USC00301708,"CONKLINGVILLE DAM, NY US",43.3203,-73.9256,12835,246.3,6/8/2020,0,57.5,67,48,,,,,,,,,,,
USC00303184,"GENEVA RESEARCH FARM, NY US",42.8766,-77.0307,14456,218.8,6/8/2020,0,57.5,67,48,,,,,,,,,,,
USC00303322,"GLOVERSVILLE 7 NW PECK LAKE, NY US",43.115,-74.4236,12078,443.5,6/8/2020,0,56.5,67,46,,,,,,,,,,,
USC00304808,"LITTLE VALLEY, NY US",42.2473,-78.8125,14755,495.3,6/8/2020,0,54.5,67,42,,,,,,,,,,,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",42.44915,-76.44905,14850,292.6,6/8/2020,0,54.5,67,42,,,,,,,,,,,
USC00305113,"EMMONS, NY US",42.4694,-75.0105,13820,373.4,6/8/2020,0,54,67,41,,,,,,,,,,,
USC00302036,"DELHI 2 SE, NY US",42.2533,-74.905,13753,445,6/8/2020,0,52,67,37,,,,,,,,,,,
USW00094740,"SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US",44.38528,-74.20667,12983,506.9,6/8/2020,0,49.5,67,32,,,,,,,,,,,
USC00305512,"MORRISVILLE 6 SW, NY US",42.8416,-75.7263,13061,512.4,6/8/2020,0,56,66,46,,,,,,,,,,,
USC00300785,"BOONVILLE 4 SSW, NY US",43.4361,-75.3697,13309,472.4,6/8/2020,0,55,66,44,,,,1,,,,,,,
USC00303050,"FREEVILLE 1 NE, NY US",42.5178,-76.3351,13068,317.6,6/8/2020,0,54.5,66,43,,,,,,,,,,,
USC00305233,"MECKLENBURG 4 SW, NY US",42.4422,-76.7586,14818,460.2,6/8/2020,0,53.5,66,41,,,,,,,,,,,
USC00308962,"WARSAW 6 SW, NY US",42.6855,-78.2202,14569,554.7,6/8/2020,0,55,65,45,,,,,,,,,,,
USC00306867,"PULASKI, NY US",43.5696,-76.1163,13142,121.6,6/8/2020,0,54.5,65,44,,,,,,,,,,,
USC00309593,"WYOMING 3 W, NY US",42.82025,-78.14782,14591,475.2,6/8/2020,0,54,65,43,,,,,,,,,,,
USC00308631,"TUPPER LAKE SUNMOUNT, NY US",44.2307,-74.4382,12986,512.1,6/8/2020,0,51.5,64,39,,,,,,,,,,,
USC00302366,"EAST JEWETT, NY US",42.23432,-74.14436,12424,606.9,6/8/2020,0,50.5,64,37,,,,,,,,,,,
USC00303851,"HIGHMARKET 2 W, NY US",43.60514,-75.55438,13325,549.9,6/8/2020,0,51,63,39,,,,1,,,,,,,
USC00304102,"INDIAN LAKE 2 SW, NY US",43.75477,-74.27558,12842,509,6/8/2020,0,50,63,37,,,,,,,,,,,
USC00304555,"LAKE PLACID 2 S, NY US",44.3042,-73.9839,12946,575.5,6/8/2020,0,50.5,62,39,,,,,,,,,,,
USC00305714,"NEWCOMB, NY US",43.9707,-74.222,12852,502,6/8/2020,0,51,61,41,,1,,,,,,,,,
USC00307842,"SODUS 1 W, NY US",43.2359,-77.0841,14551,135.3,6/8/2020,0,51,61,41,,,,,,,,,,,
USC00300668,"BIG MOOSE 3 SE, NY US",43.8176,-74.87263,13331,591.3,6/8/2020,0,63.5,85,42,,,,,,,,,,,
USC00308248,"STILLWATER RESERVOIR, NY US",43.89131,-75.03612,13420,515.1,6/8/2020,0,60.5,79,42,,,,,,,,,,,
USC00305426,"MOHONK LAKE, NY US",41.7681,-74.155,12561,379.5,6/8/2020,0,65.5,78,53,,,,,,,,,,,
USW00014743,"CANTON 4 SE, NY US",44.5772,-75.1097,13617,136.6,6/8/2020,0,57.5,72,43,,,,,,,,,,,
USC00306164,"OGDENSBURG 4 NE, NY US",44.7281,-75.4442,13669,85.3,6/8/2020,0,60,71,49,,,,,,,,,,,
USC00303346,"GOUVERNEUR 3 NW, NY US",44.354,-75.5123,13642,128,6/8/2020,0,56.5,71,42,,,,,,,,,,,
